_id,name,pollingStation,createdAt,updatedAt
6028d877be48b504bc4f6298,Q-Z,60289ae2be48b504bc4f60ca,2021-02-14T07:59:51.243Z,2021-02-14T07:59:51.243Z
6028d887be48b504bc4f6299,A-F,60289b07be48b504bc4f60cb,2021-02-14T08:00:07.192Z,2021-02-14T08:00:07.192Z
6028d88cbe48b504bc4f629a,G-J,60289b07be48b504bc4f60cb,2021-02-14T08:00:12.736Z,2021-02-14T08:00:12.736Z
6028d892be48b504bc4f629b,K-Z,60289b07be48b504bc4f60cb,2021-02-14T08:00:18.823Z,2021-02-14T08:00:18.823Z
6028d89bbe48b504bc4f629c,A-C,60289b19be48b504bc4f60cc,2021-02-14T08:00:27.670Z,2021-02-14T08:00:27.670Z
6028d8a0be48b504bc4f629d,D-G,60289b19be48b504bc4f60cc,2021-02-14T08:00:32.740Z,2021-02-14T08:00:32.740Z
6028d8a6be48b504bc4f629e,H-L,60289b19be48b504bc4f60cc,2021-02-14T08:00:38.746Z,2021-02-14T08:00:38.746Z
6028d8adbe48b504bc4f629f,M-R,60289b19be48b504bc4f60cc,2021-02-14T08:00:45.920Z,2021-02-14T08:00:45.920Z
6028d8b1be48b504bc4f62a0,S-Z,60289b19be48b504bc4f60cc,2021-02-14T08:00:49.740Z,2021-02-14T08:00:49.740Z
6028d8cdbe48b504bc4f62a1,A-B,60289947be48b504bc4f60c0,2021-02-14T08:01:17.254Z,2021-02-14T08:01:17.254Z
6028d8d1be48b504bc4f62a2,C-E,60289947be48b504bc4f60c0,2021-02-14T08:01:21.599Z,2021-02-14T08:01:21.599Z
6028d8d6be48b504bc4f62a3,F-I,60289947be48b504bc4f60c0,2021-02-14T08:01:26.616Z,2021-02-14T08:01:26.616Z
6028d8dbbe48b504bc4f62a4,J-L,60289947be48b504bc4f60c0,2021-02-14T08:01:31.907Z,2021-02-14T08:01:31.907Z
6028d8e4be48b504bc4f62a5,M-P,60289947be48b504bc4f60c0,2021-02-14T08:01:40.719Z,2021-02-14T08:01:40.719Z
6028d8e9be48b504bc4f62a6,Q-Z,60289947be48b504bc4f60c0,2021-02-14T08:01:45.120Z,2021-02-14T08:01:45.120Z
6028d8f6be48b504bc4f62a7,A-D,6028995cbe48b504bc4f60c1,2021-02-14T08:01:58.798Z,2021-02-14T08:01:58.798Z
6028d8fbbe48b504bc4f62a8,E-I,6028995cbe48b504bc4f60c1,2021-02-14T08:02:03.390Z,2021-02-14T08:02:03.390Z
6028d901be48b504bc4f62a9,J-L,6028995cbe48b504bc4f60c1,2021-02-14T08:02:09.831Z,2021-02-14T08:02:09.831Z
6028d907be48b504bc4f62aa,M-R,6028995cbe48b504bc4f60c1,2021-02-14T08:02:15.131Z,2021-02-14T08:02:15.131Z
6028d90bbe48b504bc4f62ab,S-Z,6028995cbe48b504bc4f60c1,2021-02-14T08:02:19.560Z,2021-02-14T08:02:19.560Z
6028d91fbe48b504bc4f62ac,A-C,6028996fbe48b504bc4f60c2,2021-02-14T08:02:39.614Z,2021-02-14T08:02:39.614Z
6028d924be48b504bc4f62ad,D-E,6028996fbe48b504bc4f60c2,2021-02-14T08:02:44.252Z,2021-02-14T08:02:44.252Z
6028d929be48b504bc4f62ae,F-JN,6028996fbe48b504bc4f60c2,2021-02-14T08:02:49.261Z,2021-02-14T08:02:49.261Z
6028d933be48b504bc4f62af,JO-M,6028996fbe48b504bc4f60c2,2021-02-14T08:02:59.398Z,2021-02-14T08:02:59.398Z
6028d939be48b504bc4f62b0,N-R,6028996fbe48b504bc4f60c2,2021-02-14T08:03:05.203Z,2021-02-14T08:03:05.203Z
6028d93dbe48b504bc4f62b1,S-Z,6028996fbe48b504bc4f60c2,2021-02-14T08:03:09.575Z,2021-02-14T08:03:09.575Z
6028d954be48b504bc4f62b2,A-C,60289989be48b504bc4f60c3,2021-02-14T08:03:32.959Z,2021-02-14T08:03:32.959Z
6028d95abe48b504bc4f62b3,D-I,60289989be48b504bc4f60c3,2021-02-14T08:03:38.326Z,2021-02-14T08:03:38.326Z
6028d95fbe48b504bc4f62b4,J-M,60289989be48b504bc4f60c3,2021-02-14T08:03:43.670Z,2021-02-14T08:03:43.670Z
6028d966be48b504bc4f62b5,N-Z,60289989be48b504bc4f60c3,2021-02-14T08:03:50.367Z,2021-02-14T08:03:50.367Z
6028d976be48b504bc4f62b6,A-CHAR,60289998be48b504bc4f60c4,2021-02-14T08:04:06.982Z,2021-02-14T08:04:06.982Z
6028d97dbe48b504bc4f62b7,CHAS-FE,60289998be48b504bc4f60c4,2021-02-14T08:04:13.613Z,2021-02-14T08:04:13.613Z
6028d985be48b504bc4f62b8,FI-JON,60289998be48b504bc4f60c4,2021-02-14T08:04:21.190Z,2021-02-14T08:04:21.190Z
6028d98dbe48b504bc4f62b9,JOS-O,60289998be48b504bc4f60c4,2021-02-14T08:04:29.687Z,2021-02-14T08:04:29.687Z
6028d992be48b504bc4f62ba,P-Z,60289998be48b504bc4f60c4,2021-02-14T08:04:34.564Z,2021-02-14T08:04:34.564Z
6028d9a5be48b504bc4f62bb,A-E,602899c6be48b504bc4f60c5,2021-02-14T08:04:53.544Z,2021-02-14T08:04:53.544Z
6028d9aabe48b504bc4f62bc,F-L,602899c6be48b504bc4f60c5,2021-02-14T08:04:58.666Z,2021-02-14T08:04:58.666Z
6028d9b2be48b504bc4f62bd,M-Z,602899c6be48b504bc4f60c5,2021-02-14T08:05:06.309Z,2021-02-14T08:05:06.309Z
6028d9bbbe48b504bc4f62be,A-Z,602899e0be48b504bc4f60c6,2021-02-14T08:05:15.668Z,2021-02-14T08:05:15.668Z
6028d9c5be48b504bc4f62bf,A-C,602899fabe48b504bc4f60c7,2021-02-14T08:05:25.804Z,2021-02-14T08:05:25.804Z
6028d9d1be48b504bc4f62c0,D-G,602899fabe48b504bc4f60c7,2021-02-14T08:05:37.452Z,2021-02-14T08:05:37.452Z
6028d9d9be48b504bc4f62c1,H-JOR,602899fabe48b504bc4f60c7,2021-02-14T08:05:45.621Z,2021-02-14T08:05:45.621Z
6028d9e2be48b504bc4f62c2,JOS-L,602899fabe48b504bc4f60c7,2021-02-14T08:05:54.665Z,2021-02-14T08:05:54.665Z
6028d9e8be48b504bc4f62c3,M-P,602899fabe48b504bc4f60c7,2021-02-14T08:06:00.557Z,2021-02-14T08:06:00.557Z
6028d9ecbe48b504bc4f62c4,Q-Z,602899fabe48b504bc4f60c7,2021-02-14T08:06:04.823Z,2021-02-14T08:06:04.823Z
